"DATUM","PRIS","SUBSTANSVÄRDE","BERÄKNAT_SUBSTANSVÄRDE"
"2014-10-07","180.00","223.00",".00"
"2014-10-08","177.60","223.00",".00"
"2014-10-09","179.00","223.00",".00"
"2014-10-10","176.50","223.00",".00"
"2014-10-13","175.10","223.00",".00"
"2014-10-14","173.00","223.00",".00"
"2014-10-15","171.20","223.00",".00"
"2014-10-16","168.90","223.00",".00"
"2014-10-17","174.40","223.00",".00"
"2014-10-20","173.70","223.00",".00"
"2014-10-21","178.50","223.00",".00"
"2014-10-22","181.40","223.00",".00"
"2014-10-23","186.60","223.00",".00"
"2014-10-24","186.70","223.00",".00"
"2014-10-27","185.70","223.00",".00"
"2014-10-28","190.60","223.00",".00"
"2014-10-29","191.00","223.00",".00"
"2014-10-30","189.20","223.00",".00"
"2014-10-31","191.60","223.00",".00"
"2014-11-03","191.20","223.00",".00"
"2014-11-04","191.20","223.00",".00"
"2014-11-05","193.00","223.00",".00"
"2014-11-06","193.50","233.00",".00"
"2014-11-07","196.00","233.00",".00"
"2014-11-10","196.00","233.00",".00"
"2014-11-11","196.00","233.00",".00"
"2014-11-12","198.40","233.00",".00"
"2014-11-13","197.00","233.00",".00"
"2014-11-14","195.80","233.00",".00"
"2014-11-17","196.20","233.00",".00"
"2014-11-18","199.90","233.00",".00"
"2014-11-19","198.50","233.00",".00"
"2014-11-20","197.90","233.00",".00"
"2014-11-21","199.30","233.00",".00"
"2014-11-24","202.40","233.00",".00"
"2014-11-25","203.90","233.00",".00"
"2014-11-26","203.00","233.00",".00"
"2014-11-27","206.50","233.00",".00"
"2014-11-28","207.50","233.00",".00"
"2014-12-01","206.00","233.00",".00"
"2014-12-02","203.90","233.00",".00"
"2014-12-03","202.40","233.00",".00"
"2014-12-04","200.00","233.00",".00"
"2014-12-05","201.60","233.00",".00"
"2014-12-08","201.90","233.00",".00"
"2014-12-09","200.50","233.00",".00"
"2014-12-10","202.60","233.00",".00"
"2014-12-11","203.00","233.00",".00"
"2014-12-12","202.70","233.00",".00"
"2014-12-15","200.40","233.00",".00"
"2014-12-16","201.20","233.00",".00"
"2014-12-17","197.60","233.00",".00"
"2014-12-18","200.30","233.00",".00"
"2014-12-19","200.70","233.00",".00"
"2014-12-22","201.00","233.00",".00"
"2014-12-23","203.00","233.00",".00"
"2014-12-24","203.00","233.00",".00"
"2014-12-25","203.00","233.00",".00"
"2014-12-26","203.00","233.00",".00"
"2014-12-29","205.20","233.00",".00"
"2014-12-30","203.30","233.00",".00"
"2014-12-31","203.30","233.00",".00"
"2015-01-01","203.30","233.00",".00"
"2015-01-02","206.00","233.00",".00"
"2015-01-05","210.00","233.00",".00"
"2015-01-06","210.00","233.00",".00"
"2015-01-07","204.10","233.00",".00"
"2015-01-08","211.90","233.00",".00"
"2015-01-09","210.90","233.00",".00"
"2015-01-12","213.10","233.00",".00"
"2015-01-13","214.10","233.00",".00"
"2015-01-14","209.80","233.00",".00"
"2015-01-15","214.90","233.00",".00"
"2015-01-16","214.00","233.00",".00"
"2015-01-19","213.50","233.00",".00"
"2015-01-20","217.20","233.00",".00"
"2015-01-21","218.90","233.00",".00"
"2015-01-22","220.20","233.00",".00"
"2015-01-23","223.70","233.00",".00"
"2015-01-26","223.60","233.00",".00"
"2015-01-27","221.50","233.00",".00"
"2015-01-28","222.30","233.00",".00"
"2015-01-29","224.00","233.00",".00"
"2015-01-30","224.10","233.00",".00"
"2015-02-02","225.80","233.00",".00"
"2015-02-03","228.00","233.00",".00"
"2015-02-04","226.60","233.00",".00"
"2015-02-05","230.40","233.00",".00"
"2015-02-06","232.50","233.00",".00"
"2015-02-09","235.60","233.00",".00"
"2015-02-10","238.10","233.00",".00"
"2015-02-11","238.90","233.00",".00"
"2015-02-12","240.90","233.00",".00"
"2015-02-13","239.30","233.00",".00"
"2015-02-16","241.60","233.00",".00"
"2015-02-17","238.00","233.00",".00"
"2015-02-18","240.00","250.00",".00"
"2015-02-19","243.50","250.00",".00"
"2015-02-20","242.20","250.00",".00"
"2015-02-23","244.10","250.00",".00"
"2015-02-24","241.30","250.00",".00"
"2015-02-25","244.20","250.00",".00"
"2015-02-26","243.90","250.00",".00"
"2015-02-27","244.20","250.00",".00"
"2015-03-02","242.90","250.00",".00"
"2015-03-03","236.60","250.00",".00"
"2015-03-04","233.40","250.00",".00"
"2015-03-05","233.00","250.00",".00"
"2015-03-06","234.00","250.00",".00"
"2015-03-09","232.00","250.00",".00"
"2015-03-10","230.50","250.00",".00"
"2015-03-11","232.50","250.00",".00"
"2015-03-12","232.20","250.00",".00"
"2015-03-13","232.20","250.00",".00"
"2015-03-16","230.50","250.00",".00"
"2015-03-17","224.20","250.00",".00"
"2015-03-18","225.80","250.00",".00"
"2015-03-19","230.00","250.00",".00"
"2015-03-20","237.00","250.00",".00"
"2015-03-23","236.50","250.00",".00"
"2015-03-24","237.00","250.00",".00"
"2015-03-25","239.40","250.00",".00"
"2015-03-26","238.40","250.00",".00"
"2015-03-27","237.50","250.00",".00"
"2015-03-30","244.80","250.00",".00"
"2015-03-31","247.10","250.00",".00"
"2015-04-01","245.30","250.00",".00"
"2015-04-02","248.50","250.00",".00"
"2015-04-03","248.50","250.00",".00"
"2015-04-06","248.50","250.00",".00"
"2015-04-07","255.50","250.00",".00"
"2015-04-08","255.80","250.00",".00"
"2015-04-09","259.00","250.00",".00"
"2015-04-10","258.90","250.00",".00"
"2015-04-13","260.50","250.00",".00"
"2015-04-14","262.60","250.00",".00"
"2015-04-15","264.40","250.00",".00"
"2015-04-16","259.10","250.00",".00"
"2015-04-17","251.60","250.00",".00"
"2015-04-20","253.00","250.00",".00"
"2015-04-21","259.60","250.00",".00"
"2015-04-22","262.10","250.00",".00"
"2015-04-23","262.00","250.00",".00"
"2015-04-24","263.70","250.00",".00"
"2015-04-27","262.70","250.00",".00"
"2015-04-28","261.00","250.00",".00"
"2015-04-29","252.80","290.00",".00"
"2015-04-30","256.30","290.00",".00"
"2015-05-01","256.30","290.00",".00"
"2015-05-04","251.50","290.00",".00"
"2015-05-05","245.70","290.00",".00"
"2015-05-06","235.00","290.00",".00"
"2015-05-07","231.70","290.00",".00"
"2015-05-08","237.20","290.00",".00"
"2015-05-11","238.10","290.00",".00"
"2015-05-12","233.30","290.00",".00"
"2015-05-13","238.30","290.00",".00"
"2015-05-14","238.30","290.00",".00"
"2015-05-15","239.80","290.00",".00"
"2015-05-18","239.00","290.00",".00"
"2015-05-19","244.20","290.00",".00"
"2015-05-20","245.90","290.00",".00"
"2015-05-21","246.70","290.00",".00"
"2015-05-22","248.90","290.00",".00"
"2015-05-25","245.70","290.00",".00"
"2015-05-26","242.00","290.00",".00"
"2015-05-27","245.50","290.00",".00"
"2015-05-28","248.50","290.00",".00"
"2015-05-29","243.00","290.00",".00"
"2015-06-01","242.00","290.00",".00"
"2015-06-02","241.60","290.00",".00"
"2015-06-03","242.30","290.00",".00"
"2015-06-04","236.00","290.00",".00"
"2015-06-05","231.20","290.00",".00"
"2015-06-08","230.00","290.00",".00"
"2015-06-09","229.20","290.00",".00"
"2015-06-10","232.60","290.00",".00"
"2015-06-11","232.00","290.00",".00"
"2015-06-12","234.30","290.00",".00"
"2015-06-15","233.10","290.00",".00"
"2015-06-16","233.10","290.00",".00"
"2015-06-17","231.80","290.00",".00"
"2015-06-18","231.50","290.00",".00"
"2015-06-19","231.50","290.00",".00"
"2015-06-22","235.10","290.00",".00"
"2015-06-23","238.60","290.00",".00"
"2015-06-24","234.20","290.00",".00"
"2015-06-25","234.90","290.00",".00"
"2015-06-26","237.70","290.00",".00"
"2015-06-29","229.00","290.00",".00"
"2015-06-30","228.10","290.00",".00"
"2015-07-01","234.40","290.00",".00"
"2015-07-02","231.80","290.00",".00"
"2015-07-03","232.70","290.00",".00"
"2015-07-06","231.60","290.00",".00"
"2015-07-07","229.20","290.00",".00"
"2015-07-08","231.50","290.00",".00"
"2015-07-09","234.30","290.00",".00"
"2015-07-10","239.00","290.00",".00"
"2015-07-13","246.00","290.00",".00"
"2015-07-14","242.70","290.00",".00"
"2015-07-15","242.70","290.00",".00"
"2015-07-16","246.10","290.00",".00"
"2015-07-17","248.60","290.00",".00"
"2015-07-20","251.60","290.00",".00"
"2015-07-21","250.70","290.00",".00"
"2015-07-22","248.60","290.00",".00"
"2015-07-23","250.20","290.00",".00"
"2015-07-24","250.40","290.00",".00"
"2015-07-27","246.70","290.00",".00"
"2015-07-28","246.80","290.00",".00"
"2015-07-29","247.80","290.00",".00"
"2015-07-30","248.60","290.00",".00"
"2015-07-31","254.80","290.00",".00"
"2015-08-03","256.60","290.00",".00"
"2015-08-04","253.40","290.00",".00"
"2015-08-05","257.40","290.00",".00"
"2015-08-06","256.00","290.00",".00"
"2015-08-07","252.60","290.00",".00"
"2015-08-10","255.00","290.00",".00"
"2015-08-11","269.20","290.00",".00"
"2015-08-12","275.60","290.00",".00"
"2015-08-13","274.10","290.00",".00"
"2015-08-14","278.30","290.00",".00"
"2015-08-17","282.70","290.00",".00"
"2015-08-18","279.90","277.00",".00"
"2015-08-19","270.60","277.00",".00"
"2015-08-20","263.50","277.00",".00"
"2015-08-21","255.00","277.00",".00"
"2015-08-24","242.70","277.00",".00"
"2015-08-25","244.80","277.00",".00"
"2015-08-26","244.20","277.00",".00"
"2015-08-27","252.70","277.00",".00"
"2015-08-28","258.60","277.00",".00"
"2015-08-31","257.40","277.00",".00"
"2015-09-01","249.30","277.00",".00"
"2015-09-02","244.30","277.00",".00"
"2015-09-03","253.30","277.00",".00"
"2015-09-04","250.00","277.00",".00"
"2015-09-07","253.30","277.00",".00"
"2015-09-08","258.90","277.00",".00"
"2015-09-09","263.40","277.00",".00"
"2015-09-10","262.70","277.00",".00"
"2015-09-11","264.90","277.00",".00"
"2015-09-14","265.50","277.00",".00"
"2015-09-15","267.40","277.00",".00"
"2015-09-16","269.00","277.00",".00"
"2015-09-17","269.50","277.00",".00"
"2015-09-18","265.10","277.00",".00"
"2015-09-21","265.60","277.00",".00"
"2015-09-22","263.20","277.00",".00"
"2015-09-23","264.80","277.00",".00"
"2015-09-24","259.40","277.00",".00"
"2015-09-25","262.40","277.00",".00"
"2015-09-28","260.30","277.00",".00"
"2015-09-29","258.60","277.00",".00"
"2015-09-30","264.90","277.00",".00"
"2015-10-01","269.60","277.00",".00"
"2015-10-02","264.80","277.00",".00"
"2015-10-05","276.20","277.00",".00"
"2015-10-06","281.10","277.00",".00"
"2015-10-07","279.00","277.00",".00"
"2015-10-08","276.00","277.00",".00"
"2015-10-09","278.60","277.00",".00"
"2015-10-12","277.70","277.00",".00"
"2015-10-13","274.70","277.00",".00"
"2015-10-14","270.00","277.00",".00"
"2015-10-15","274.20","277.00",".00"
"2015-10-16","273.50","277.00",".00"
"2015-10-19","275.30","277.00",".00"
"2015-10-20","279.00","277.00",".00"
"2015-10-21","278.80","277.00",".00"
"2015-10-22","279.30","277.00",".00"
"2015-10-23","283.70","277.00",".00"
"2015-10-26","287.50","277.00",".00"
"2015-10-27","288.60","277.00",".00"
"2015-10-28","293.60","277.00",".00"
"2015-10-29","292.80","277.00",".00"
"2015-10-30","291.10","277.00",".00"
"2015-11-02","296.30","277.00",".00"
"2015-11-03","305.60","277.00",".00"
"2015-11-04","310.30","277.00",".00"
"2015-11-05","310.00","277.00",".00"
"2015-11-06","310.00","275.00",".00"
"2015-11-09","317.50","275.00",".00"
"2015-11-10","299.50","275.00",".00"
"2015-11-11","301.20","275.00",".00"
"2015-11-12","294.90","275.00",".00"
"2015-11-13","288.50","275.00",".00"
"2015-11-16","289.50","275.00",".00"
"2015-11-17","294.80","275.00",".00"
"2015-11-18","292.50","275.00",".00"
"2015-11-19","291.30","275.00",".00"
"2015-11-20","294.00","275.00",".00"
"2015-11-23","297.00","275.00",".00"
"2015-11-24","292.00","275.00",".00"
"2015-11-25","288.50","275.00",".00"
"2015-11-26","288.50","275.00",".00"
"2015-11-27","287.20","275.00",".00"
"2015-11-30","286.40","275.00",".00"
"2015-12-01","293.30","275.00",".00"
"2015-12-02","298.40","275.00",".00"
"2015-12-03","294.50","275.00",".00"
"2015-12-04","292.20","275.00",".00"
"2015-12-07","297.30","275.00",".00"
"2015-12-08","290.20","275.00",".00"
"2015-12-09","287.80","275.00",".00"
"2015-12-10","288.00","275.00",".00"
"2015-12-11","284.00","275.00",".00"
"2015-12-14","283.70","275.00",".00"
"2015-12-15","292.10","275.00",".00"
"2015-12-16","293.00","275.00",".00"
"2015-12-17","297.90","275.00",".00"
"2015-12-18","296.70","275.00",".00"
"2015-12-21","299.10","275.00",".00"
"2015-12-22","300.40","275.00",".00"
"2015-12-23","301.20","275.00",".00"
"2015-12-24","301.20","275.00",".00"
"2015-12-25","301.20","275.00",".00"
"2015-12-28","306.10","275.00",".00"
"2015-12-29","307.20","275.00",".00"
"2015-12-30","311.70","275.00",".00"
"2015-12-31","311.70","275.00",".00"
"2016-01-01","311.70","275.00",".00"
"2016-01-04","302.20","275.00",".00"
"2016-01-05","300.60","275.00",".00"
"2016-01-06","300.60","275.00",".00"
"2016-01-07","295.50","275.00",".00"
"2016-01-08","299.70","275.00",".00"
"2016-01-11","299.50","275.00",".00"
"2016-01-12","301.70","275.00",".00"
"2016-01-13","300.30","275.00",".00"
"2016-01-14","290.20","275.00",".00"
"2016-01-15","281.20","275.00",".00"
"2016-01-18","277.00","275.00",".00"
"2016-01-19","281.30","275.00",".00"
"2016-01-20","275.50","275.00",".00"
"2016-01-21","275.00","275.00",".00"
"2016-01-22","282.80","275.00",".00"
"2016-01-25","287.20","275.00",".00"
"2016-01-26","289.80","275.00",".00"
"2016-01-27","288.60","275.00",".00"
"2016-01-28","286.70","275.00",".00"
"2016-01-29","280.60","275.00",".00"
"2016-02-01","289.00","275.00",".00"
"2016-02-02","284.00","275.00",".00"
"2016-02-03","280.40","275.00",".00"
"2016-02-04","279.10","275.00",".00"
"2016-02-05","277.50","275.00",".00"
"2016-02-08","259.00","275.00",".00"
"2016-02-09","260.20","275.00",".00"
"2016-02-10","264.10","275.00",".00"
"2016-02-11","258.10","275.00",".00"
"2016-02-12","264.70","275.00",".00"
"2016-02-15","273.90","275.00",".00"
"2016-02-16","270.00","275.00",".00"
"2016-02-17","280.40","275.00",".00"
"2016-02-18","285.00","317.00",".00"
"2016-02-19","286.00","317.00",".00"
"2016-02-22","296.50","317.00",".00"
"2016-02-23","293.50","317.00",".00"
"2016-02-24","292.20","317.00",".00"
"2016-02-25","294.40","317.00",".00"
"2016-02-26","297.10","317.00",".00"
"2016-02-29","300.20","317.00",".00"
"2016-03-01","303.90","317.00",".00"
"2016-03-02","304.00","317.00",".00"
"2016-03-03","310.60","317.00",".00"
"2016-03-04","316.00","317.00",".00"
"2016-03-07","315.00","317.00",".00"
"2016-03-08","310.60","317.00",".00"
"2016-03-09","307.50","317.00",".00"
"2016-03-10","307.80","317.00",".00"
"2016-03-11","314.50","317.00",".00"
"2016-03-14","310.20","317.00",".00"
"2016-03-15","310.30","317.00",".00"
"2016-03-16","316.50","317.00",".00"
"2016-03-17","312.90","317.00",".00"
"2016-03-18","314.10","317.00",".00"
"2016-03-21","318.20","317.00",".00"
"2016-03-22","319.80","317.00",".00"
"2016-03-23","320.50","317.00",".00"
"2016-03-24","321.30","317.00",".00"
"2016-03-25","321.30","317.00",".00"
"2016-03-28","321.30","317.00",".00"
"2016-03-29","330.80","317.00",".00"
"2016-03-30","336.30","317.00",".00"
"2016-03-31","336.50","317.00",".00"
"2016-04-01","331.50","317.00",".00"
"2016-04-04","328.80","317.00",".00"
"2016-04-05","323.90","317.00",".00"
"2016-04-06","327.90","317.00",".00"
"2016-04-07","326.20","317.00",".00"
"2016-04-08","331.80","317.00",".00"
"2016-04-11","333.90","317.00",".00"
"2016-04-12","333.70","317.00",".00"
"2016-04-13","337.80","317.00",".00"
"2016-04-14","340.40","317.00",".00"
"2016-04-15","335.90","317.00",".00"
"2016-04-18","335.70","317.00",".00"
"2016-04-19","339.00","317.00",".00"
"2016-04-20","339.50","317.00",".00"
"2016-04-21","344.20","317.00",".00"
"2016-04-22","340.50","317.00",".00"
"2016-04-25","343.20","317.00",".00"
"2016-04-26","349.20","317.00",".00"
"2016-04-27","350.00","317.00",".00"
"2016-04-28","349.30","317.00",".00"
"2016-04-29","343.30","305.00",".00"
"2016-05-02","338.70","305.00",".00"
"2016-05-03","341.00","305.00",".00"
"2016-05-04","336.20","305.00",".00"
"2016-05-05","336.20","305.00",".00"
"2016-05-06","331.40","305.00",".00"
"2016-05-09","342.10","305.00",".00"
"2016-05-10","341.70","305.00",".00"
"2016-05-11","344.30","305.00",".00"
"2016-05-12","337.00","305.00",".00"
"2016-05-13","341.20","305.00",".00"
"2016-05-16","343.30","305.00",".00"
"2016-05-17","342.20","305.00",".00"
"2016-05-18","345.00","305.00",".00"
"2016-05-19","344.30","305.00",".00"
"2016-05-20","347.90","305.00",".00"
"2016-05-23","353.00","305.00",".00"
"2016-05-24","349.50","305.00",".00"
"2016-05-25","348.50","305.00",".00"
"2016-05-26","347.00","305.00",".00"
"2016-05-27","349.60","305.00",".00"
"2016-05-30","350.00","305.00",".00"
"2016-05-31","337.80","305.00",".00"
"2016-06-01","327.00","305.00",".00"
"2016-06-02","327.30","305.00",".00"
"2016-06-03","325.00","305.00",".00"
"2016-06-06","325.00","305.00",".00"
"2016-06-07","325.50","305.00",".00"
"2016-06-08","324.50","305.00",".00"
"2016-06-09","319.00","305.00",".00"
"2016-06-10","310.70","305.00",".00"
"2016-06-13","303.40","305.00",".00"
"2016-06-14","299.70","305.00",".00"
"2016-06-15","308.30","305.00",".00"
"2016-06-16","299.90","305.00",".00"
"2016-06-17","304.60","305.00",".00"
"2016-06-20","311.10","305.00",".00"
"2016-06-21","314.50","305.00",".00"
"2016-06-22","315.80","305.00",".00"
"2016-06-23","320.00","305.00",".00"
"2016-06-24","320.00","305.00",".00"
"2016-06-27","295.90","305.00",".00"
"2016-06-28","308.70","305.00",".00"
"2016-06-29","316.50","305.00",".00"
"2016-06-30","315.80","305.00",".00"
"2016-07-01","320.80","305.00",".00"
"2016-07-04","314.60","305.00",".00"
"2016-07-05","310.70","305.00",".00"
"2016-07-06","305.20","305.00",".00"
"2016-07-07","309.20","305.00",".00"
"2016-07-08","312.50","305.00",".00"
"2016-07-11","321.10","305.00",".00"
"2016-07-12","323.50","305.00",".00"
"2016-07-13","324.00","305.00",".00"
"2016-07-14","327.70","305.00",".00"
"2016-07-15","326.70","305.00",".00"
"2016-07-18","326.90","305.00",".00"
"2016-07-19","332.20","305.00",".00"
"2016-07-20","336.50","305.00",".00"
"2016-07-21","332.10","305.00",".00"
"2016-07-22","331.20","305.00",".00"
"2016-07-25","338.30","305.00",".00"
"2016-07-26","333.50","305.00",".00"
"2016-07-27","335.50","305.00",".00"
"2016-07-28","333.70","305.00",".00"
"2016-07-29","332.30","305.00",".00"
"2016-08-01","331.90","305.00",".00"
"2016-08-02","331.10","305.00",".00"
"2016-08-03","326.10","305.00",".00"
"2016-08-04","333.70","305.00",".00"
"2016-08-05","340.80","305.00",".00"
"2016-08-08","344.80","305.00",".00"
"2016-08-09","350.20","305.00",".00"
"2016-08-10","350.00","305.00",".00"
"2016-08-11","349.00","305.00",".00"
"2016-08-12","344.60","305.00",".00"
"2016-08-15","349.60","305.00",".00"
"2016-08-16","346.60","305.00",".00"
"2016-08-17","343.10","305.00",".00"
"2016-08-18","347.20","305.00",".00"
"2016-08-19","343.90","305.00",".00"
"2016-08-22","345.40","305.00",".00"
"2016-08-23","348.90","320.00",".00"
"2016-08-24","349.70","320.00",".00"
"2016-08-25","350.00","320.00",".00"
"2016-08-26","351.20","320.00",".00"
"2016-08-29","354.90","320.00",".00"
"2016-08-30","354.20","320.00",".00"
"2016-08-31","350.00","320.00",".00"
"2016-09-01","350.00","320.00",".00"
"2016-09-02","357.90","320.00",".00"
"2016-09-05","354.10","320.00",".00"
"2016-09-06","353.40","320.00",".00"
"2016-09-07","355.80","320.00",".00"
"2016-09-08","354.60","320.00",".00"
"2016-09-09","350.00","320.00",".00"
"2016-09-12","346.80","320.00",".00"
"2016-09-13","341.50","320.00",".00"
"2016-09-14","344.70","320.00",".00"
"2016-09-15","345.90","320.00",".00"
"2016-09-16","346.50","320.00",".00"
"2016-09-19","350.00","320.00",".00"
"2016-09-20","348.30","320.00",".00"
"2016-09-21","347.60","320.00",".00"
"2016-09-22","350.60","320.00",".00"
"2016-09-23","350.30","320.00",".00"
"2016-09-26","348.30","320.00",".00"
"2016-09-27","352.60","320.00",".00"
"2016-09-28","348.00","320.00",".00"
"2016-09-29","345.30","320.00",".00"
"2016-09-30","351.00","320.00",".00"
"2016-10-03","350.40","320.00",".00"
"2016-10-04","348.10","320.00",".00"
"2016-10-05","350.70","320.00",".00"
"2016-10-06","340.00","320.00",".00"
"2016-10-07","336.00","320.00",".00"
"2016-10-10","340.90","320.00",".00"
"2016-10-11","340.40","320.00",".00"
"2016-10-12","336.70","320.00",".00"
"2016-10-13","337.70","320.00",".00"
"2016-10-14","341.40","320.00",".00"
"2016-10-17","340.00","320.00",".00"
"2016-10-18","342.80","320.00",".00"
"2016-10-19","342.80","320.00",".00"
"2016-10-20","343.00","320.00",".00"
"2016-10-21","338.40","320.00",".00"
"2016-10-24","339.00","320.00",".00"
"2016-10-25","337.80","320.00",".00"
"2016-10-26","336.30","320.00",".00"
"2016-10-27","338.40","320.00",".00"
"2016-10-28","340.50","320.00",".00"
